Customer Name,Total Spent,Total Orders,Average Purchase,Average Monthly Spend,Average Monthly Orders,Last Ordered,Customer Since,Customer Lifetime
Customer7260,$25.21,2,$12.61,$0.76,0,"May 25, 2021","Jul 24, 2020",2 yrs 7 mos 30 dys
Customer7378,$25.20,1,$25.20,$0.53,0,"Feb 13, 2020","Feb 13, 2020",3 yrs 11 mos 1 dy
Customer1666,$277.88,1,$277.88,$5.34,0,"Sep 21, 2019","Apr 26, 2015",4 yrs 3 mos 24 dys
Customer1130,$25.16,1,$25.16,$0.57,0,"May 19, 2020","May 19, 2020",3 yrs 7 mos 27 dys
Customer7187,$25.14,1,$25.14,$0.66,0,"Nov 30, 2020","Mar 06, 2015",3 yrs 1 mo 16 dys
Customer7076,$25.11,1,$25.11,$1.20,0,"Apr 18, 2022","Apr 18, 2022",1 yr 8 mos 27 dys
Customer1576,$25.08,2,$12.54,$0.43,0,"Feb 22, 2019","Jan 19, 2015",4 yrs 10 mos 25 dys
Customer4436,$25.07,1,$25.07,$0.86,0,"Aug 30, 2021","Oct 28, 2015",2 yrs 4 mos 15 dys
Customer2523,$25.07,2,$12.54,$0.50,0,"Jan 22, 2020","Nov 19, 2019",4 yrs 1 mo 26 dys
Customer2321,$25.05,1,$25.05,$0.24,0,"Jul 15, 2015","Jul 15, 2015",8 yrs 5 mos 30 dys
Customer6998,$25.03,2,$12.52,$5.01,0,"Dec 14, 2023","Jun 29, 2022",4 mos 11 dys
Customer3219,$25.03,1,$25.03,$1.32,0,"Jul 01, 2022","Jul 01, 2022",1 yr 6 mos 13 dys
Customer2005,$25.03,1,$25.03,$0.58,0,"Jul 12, 2020","Jun 15, 2020",3 yrs 6 mos 2 dys
Customer6702,$277.87,6,$46.31,$2.92,0,"Nov 18, 2023","Oct 24, 2015",7 yrs 10 mos 3 dys
Customer5730,$25.03,1,$25.03,$1.25,0,"May 28, 2022","Feb 25, 2022",1 yr 7 mos 18 dys
Customer4744,$25.03,1,$25.03,$3.58,0,"Jun 20, 2023","Jun 20, 2023",6 mos 25 dys
Customer8870,$25.03,1,$25.03,$2.50,0,"Apr 04, 2023","Dec 28, 2019",9 mos 10 dys
Customer7535,$25.03,2,$12.52,$2.50,0,"Apr 06, 2023","Mar 28, 2023",9 mos 18 dys
Customer5941,$25.00,1,$25.00,$0.47,0,"Aug 25, 2019","Aug 25, 2019",4 yrs 4 mos 21 dys
Customer6455,$25.00,1,$25.00,$0.34,0,"Dec 12, 2017","Aug 25, 2015",6 yrs 1 mo 2 dys
Customer4497,$24.99,1,$24.99,$8.33,0,"Nov 11, 2023","Dec 05, 2018",2 mos 3 dys
Customer2160,$24.98,1,$24.98,$0.38,0,"Aug 09, 2018","Aug 09, 2018",5 yrs 5 mos 5 dys
Customer9773,$24.98,1,$24.98,$0.57,0,"May 16, 2020","Sep 26, 2018",3 yrs 7 mos 29 dys
Customer4158,$24.96,1,$24.96,$3.57,0,"Jun 25, 2023","Jul 12, 2015",6 mos 21 dys
Customer5828,$277.44,18,$15.41,$7.11,0,"May 15, 2021","Mar 06, 2018",3 yrs 2 mos 24 dys
Customer5542,$24.95,2,$12.48,$1.04,0,"Jan 27, 2022","Oct 27, 2017",1 yr 11 mos 20 dys
Customer6990,$24.95,1,$24.95,$0.25,0,"Dec 13, 2015","Dec 13, 2015",8 yrs 1 mo 2 dys
Customer3349,$24.94,1,$24.94,$0.64,0,"Nov 05, 2020","Sep 22, 2020",3 yrs 2 mos 9 dys
Customer1069,$24.93,3,$8.31,$1.08,0,"Apr 07, 2022","Nov 19, 2021",1 yr 10 mos 13 dys
Customer1755,$24.92,2,$12.46,$0.27,0,"Jun 09, 2016","May 17, 2016",7 yrs 7 mos 28 dys
Customer7513,$24.92,1,$24.92,$0.34,0,"Dec 14, 2017","Dec 14, 2017",6 yrs 1 mo
Customer9832,$24.90,2,$12.45,$0.69,0,"Jan 28, 2021","Jan 21, 2021",2 yrs 11 mos 24 dys
Customer7031,$24.90,1,$24.90,$2.77,0,"May 06, 2023","May 06, 2023",8 mos 8 dys
Customer1681,$24.89,1,$24.89,$6.22,0,"Sep 19, 2023","Sep 19, 2023",3 mos 26 dys
Customer4881,$24.87,3,$8.29,$1.04,0,"Jul 01, 2022","Jan 05, 2021",1 yr 11 mos 4 dys
Customer2474,$277.10,1,$277.10,$5.23,0,"Aug 18, 2019","Nov 29, 2018",4 yrs 4 mos 28 dys
Customer5700,$24.86,1,$24.86,$1.13,0,"Apr 01, 2022","Dec 04, 2017",1 yr 9 mos 13 dys
Customer9563,$24.86,1,$24.86,$0.86,0,"Aug 19, 2021","Sep 09, 2018",2 yrs 4 mos 26 dys
Customer3300,$24.81,1,$24.81,$0.86,0,"Aug 24, 2021","Aug 24, 2021",2 yrs 4 mos 21 dys
Customer3204,$24.81,1,$24.81,$0.35,0,"Mar 28, 2018","Jul 29, 2014",5 yrs 9 mos 17 dys
Customer2926,$24.81,1,$24.81,$0.78,0,"May 30, 2021","Feb 21, 2018",2 yrs 7 mos 15 dys
Customer3707,$24.80,1,$24.80,$0.26,0,"Feb 14, 2016","Feb 14, 2016",7 yrs 11 mos
Customer7288,$24.80,1,$24.80,$0.60,0,"Sep 10, 2020","Dec 12, 2013",3 yrs 4 mos 4 dys
Customer2605,$24.80,1,$24.80,$0.39,0,"Sep 16, 2018","Aug 08, 2016",5 yrs 3 mos 29 dys
Customer2371,$24.78,1,$24.78,$0.58,0,"Jul 11, 2020","Jul 11, 2020",3 yrs 6 mos 4 dys
Customer1686,$24.75,1,$24.75,$3.09,0,"May 25, 2023","Dec 14, 2015",7 mos 21 dys
Customer6121,$276.85,33,$8.39,$6.44,0,"Jul 27, 2023","Mar 24, 2020",3 yrs 6 mos 21 dys
Customer5060,$24.75,1,$24.75,$3.09,0,"Jun 13, 2023","Jun 13, 2023",7 mos 1 dy
Customer3376,$24.75,1,$24.75,$0.44,0,"Jun 12, 2019","Jun 12, 2019",4 yrs 7 mos 2 dys
Customer9756,$24.75,1,$24.75,$1.13,0,"Mar 16, 2022","Apr 06, 2020",1 yr 9 mos 29 dys
Customer4826,$24.75,4,$6.19,$0.33,0,"Oct 29, 2018","Jul 11, 2017",6 yrs 2 mos 6 dys
Customer4935,$24.74,1,$24.74,$0.69,0,"Jan 16, 2021","Jan 16, 2021",2 yrs 11 mos 29 dys
Customer3392,$24.74,1,$24.74,$1.24,0,"Jun 06, 2022","Jun 06, 2022",1 yr 7 mos 8 dys
Customer4830,$24.70,1,$24.70,$0.91,0,"Oct 17, 2021","Mar 19, 2017",2 yrs 2 mos 28 dys
Customer8571,$24.70,2,$12.35,$0.69,0,"May 01, 2021","Dec 14, 2016",2 yrs 11 mos 7 dys
Customer7100,$24.68,1,$24.68,$0.27,0,"Apr 18, 2016","Apr 18, 2016",7 yrs 8 mos 27 dys
Customer1015,$24.68,1,$24.68,$1.30,0,"Jul 07, 2022","Jul 20, 2020",1 yr 6 mos 8 dys
Customer3237,$276.74,6,$46.12,$3.22,0,"Aug 03, 2023","Mar 15, 2015",7 yrs 1 mo 23 dys
Customer6206,$24.68,1,$24.68,$0.54,0,"Mar 24, 2020","Jul 17, 2016",3 yrs 9 mos 21 dys
Customer9901,$24.68,1,$24.68,$0.57,0,"Jul 10, 2020","Jul 10, 2020",3 yrs 6 mos 4 dys
Customer3081,$24.64,1,$24.64,$0.56,0,"Jun 09, 2020","Mar 21, 2018",3 yrs 7 mos 6 dys
Customer5656,$24.63,1,$24.63,$0.75,0,"Apr 21, 2021","Apr 21, 2021",2 yrs 8 mos 25 dys
Customer7108,$24.63,1,$24.63,$0.29,0,"Dec 30, 2016","Dec 30, 2016",7 yrs 15 dys
Customer5645,$24.63,1,$24.63,$0.62,0,"Oct 02, 2020","Apr 05, 2020",3 yrs 3 mos 12 dys
Customer9499,$24.61,1,$24.61,$0.79,0,"Jun 22, 2021","Jun 22, 2021",2 yrs 6 mos 23 dys
Customer5779,$24.61,1,$24.61,$3.52,0,"Jun 29, 2023","Dec 17, 2016",6 mos 16 dys
Customer5767,$24.60,2,$12.30,$2.73,0,"Aug 09, 2023","May 12, 2023",8 mos 2 dys
Customer1452,$24.59,1,$24.59,$0.61,0,"Oct 12, 2020","Dec 04, 2016",3 yrs 3 mos 2 dys
Customer4407,$276.25,3,$92.08,$16.25,0,"Jun 28, 2023","Jun 14, 2022",1 yr 4 mos 1 dy
Customer9545,$24.59,2,$12.30,$0.82,0,"May 09, 2023","May 03, 2021",2 yrs 5 mos 17 dys
Customer9119,$24.56,1,$24.56,$4.91,0,"Aug 23, 2023","Nov 05, 2022",4 mos 22 dys
Customer1395,$24.55,1,$24.55,$0.55,0,"May 04, 2020","Aug 04, 2017",3 yrs 8 mos 10 dys
Customer5902,$24.53,1,$24.53,$0.38,0,"Oct 04, 2018","Oct 04, 2018",5 yrs 3 mos 10 dys
Customer1140,$24.48,1,$24.48,$0.98,0,"Dec 26, 2021","Dec 26, 2021",2 yrs 19 dys
Customer5880,$24.48,1,$24.48,$6.12,0,"Sep 18, 2023","Apr 26, 2020",3 mos 27 dys
Customer6093,$24.48,1,$24.48,$0.64,0,"Nov 17, 2020","May 03, 2020",3 yrs 1 mo 28 dys
Customer4604,$24.48,1,$24.48,$0.63,0,"Oct 17, 2020","Oct 17, 2020",3 yrs 2 mos 28 dys
Customer1967,$24.48,1,$24.48,$3.50,0,"Jun 17, 2023","Jul 18, 2021",6 mos 28 dys
Customer7667,$24.48,1,$24.48,$0.60,0,"Sep 12, 2020","Sep 12, 2020",3 yrs 4 mos 3 dys
Customer5473,$275.75,14,$19.70,$7.45,0,"Nov 18, 2023","Oct 07, 2017",3 yrs 6 dys
Customer5840,$24.48,1,$24.48,$2.04,0,"Feb 03, 2023","Feb 03, 2023",11 mos 11 dys
Customer7610,$24.48,1,$24.48,$2.04,0,"Jan 19, 2023","Dec 28, 2022",11 mos 26 dys
Customer8909,$24.48,1,$24.48,$0.39,0,"Dec 11, 2018","Dec 11, 2018",5 yrs 1 mo 3 dys
Customer2834,$24.48,2,$12.24,$1.06,0,"Mar 21, 2022","Nov 14, 2020",1 yr 10 mos 7 dys
Customer9396,$24.48,1,$24.48,$1.29,0,"Jun 18, 2022","Apr 25, 2020",1 yr 6 mos 27 dys
Customer2222,$24.48,1,$24.48,$1.36,0,"Jul 30, 2022","Mar 18, 2017",1 yr 5 mos 15 dys
Customer8640,$24.47,2,$12.24,$0.56,0,"Jan 30, 2021","Jul 25, 2013",3 yrs 7 mos 21 dys
Customer5073,$24.46,1,$24.46,$1.16,0,"May 07, 2022","Oct 18, 2018",1 yr 8 mos 8 dys
Customer4563,$24.44,3,$8.15,$0.91,0,"Dec 14, 2021","Nov 03, 2021",2 yrs 2 mos 12 dys
Customer4770,$24.42,1,$24.42,$0.52,0,"Feb 21, 2020","Dec 11, 2016",3 yrs 10 mos 24 dys
Customer8830,$275.55,1,$275.55,$30.62,0,"May 02, 2023","Feb 08, 2019",8 mos 12 dys
Customer4846,$24.41,1,$24.41,$0.54,0,"Apr 27, 2020","Mar 04, 2017",3 yrs 8 mos 18 dys
Customer6590,$24.37,2,$12.19,$0.84,0,"Apr 21, 2022","Sep 02, 2021",2 yrs 4 mos 12 dys
Customer2170,$24.37,1,$24.37,$0.41,0,"Mar 14, 2019","Mar 14, 2019",4 yrs 10 mos
Customer8317,$24.36,1,$24.36,$0.76,0,"Jun 04, 2021","May 14, 2020",2 yrs 7 mos 10 dys
Customer7282,$24.36,1,$24.36,$0.59,0,"Aug 27, 2020","Apr 18, 2019",3 yrs 4 mos 18 dys
Customer6560,$24.36,1,$24.36,$0.32,0,"Sep 25, 2017","Sep 25, 2017",6 yrs 3 mos 20 dys
Customer4776,$24.35,1,$24.35,$1.01,0,"Jan 20, 2022","Apr 30, 2020",1 yr 11 mos 25 dys
Customer4716,$24.34,1,$24.34,$0.64,0,"Dec 01, 2020","Oct 24, 2019",3 yrs 1 mo 13 dys
Customer8277,$24.34,1,$24.34,$0.55,0,"Jun 13, 2020","Dec 05, 2017",3 yrs 7 mos 1 dy
Customer6336,$24.28,1,$24.28,$1.01,0,"Feb 14, 2022","Jul 12, 2018",1 yr 11 mos
Customer6337,"$1,100.54",72,$15.29,$21.16,1,"Nov 27, 2023","Jan 17, 2015",4 yrs 3 mos 21 dys
Customer3593,$274.06,4,$68.52,$4.73,0,"Apr 23, 2023","Apr 04, 2019",4 yrs 9 mos 7 dys
Customer2176,$24.24,1,$24.24,$0.54,0,"May 10, 2020","May 10, 2020",3 yrs 8 mos 4 dys
Customer6092,$24.23,1,$24.23,$0.31,0,"Jul 11, 2017","Jul 11, 2017",6 yrs 6 mos 3 dys
Customer3850,$24.23,1,$24.23,$1.28,0,"Jul 14, 2022","Jan 19, 2021",1 yr 6 mos 1 dy
Customer9394,$24.21,2,$12.11,$1.86,0,"Sep 19, 2023","Aug 19, 2020",1 yr 2 dys
Customer7329,$24.20,2,$12.10,$2.69,0,"May 06, 2023","Mar 02, 2020",8 mos 8 dys
Customer9869,$24.20,1,$24.20,$0.93,0,"Dec 04, 2021","Jul 03, 2020",2 yrs 1 mo 10 dys
Customer5754,$24.20,3,$8.07,$1.51,0,"Oct 04, 2023","May 31, 2017",1 yr 3 mos 17 dys
Customer7886,$24.18,1,$24.18,$4.84,0,"Aug 25, 2023","Jul 19, 2020",4 mos 20 dys
Customer4677,$24.15,1,$24.15,$0.58,0,"Aug 05, 2020","Aug 05, 2020",3 yrs 5 mos 9 dys
Customer4276,$24.15,4,$6.04,$0.50,0,"Feb 20, 2020","Jan 22, 2020",3 yrs 11 mos 23 dys
Customer7528,$273.37,4,$68.34,$22.78,0,"Apr 21, 2023","Apr 21, 2017",11 mos 25 dys
Customer9555,$24.15,1,$24.15,$0.83,0,"Aug 20, 2021","Aug 20, 2021",2 yrs 4 mos 26 dys
Customer7081,$24.14,1,$24.14,$0.78,0,"Jul 06, 2021","Jul 06, 2021",2 yrs 6 mos 9 dys
Customer7063,$24.14,1,$24.14,$0.71,0,"Mar 28, 2021","Jul 10, 2019",2 yrs 9 mos 17 dys
Customer7783,$24.13,1,$24.13,$24.13,1,"Dec 29, 2023","Dec 31, 2020",16 dys
Customer2437,$24.13,1,$24.13,$4.83,0,"Aug 18, 2023","Sep 12, 2015",4 mos 27 dys
Customer5592,$24.09,1,$24.09,$0.55,0,"May 27, 2020","May 27, 2020",3 yrs 7 mos 18 dys
Customer9104,$24.09,2,$12.05,$0.25,0,"Nov 20, 2015","Nov 18, 2015",8 yrs 1 mo 27 dys
Customer6969,$24.03,1,$24.03,$0.75,0,"May 24, 2021","May 24, 2021",2 yrs 7 mos 21 dys
Customer6177,$24.00,1,$24.00,$2.00,0,"Feb 02, 2023","Apr 27, 2017",11 mos 12 dys
Customer7713,$23.99,1,$23.99,$0.60,0,"Oct 14, 2020","May 04, 2018",3 yrs 3 mos
Customer9585,$273.28,9,$30.36,$5.81,0,"Oct 29, 2020","Feb 26, 2020",3 yrs 10 mos 19 dys
Customer2758,$23.99,1,$23.99,$1.33,0,"Aug 05, 2022","Nov 12, 2020",1 yr 5 mos 9 dys
Customer2964,$23.98,1,$23.98,$0.71,0,"Apr 01, 2021","Apr 01, 2021",2 yrs 9 mos 13 dys
Customer2523,$23.98,1,$23.98,$3.43,0,"Jun 24, 2023","Jul 14, 2018",6 mos 22 dys
Customer5043,$23.98,2,$11.99,$2.66,0,"May 23, 2023","Apr 25, 2023",8 mos 20 dys
Customer4690,$23.98,1,$23.98,$0.56,0,"Jun 25, 2020","Apr 02, 2016",3 yrs 6 mos 20 dys
Customer7014,$23.97,1,$23.97,$1.04,0,"Mar 04, 2022","Mar 04, 2022",1 yr 10 mos 10 dys
Customer5524,$23.92,3,$7.97,$0.61,0,"Jul 21, 2022","May 17, 2020",3 yrs 2 mos 15 dys
Customer7023,$23.92,1,$23.92,$4.78,0,"Aug 22, 2023","Aug 22, 2023",4 mos 23 dys
Customer1383,$23.92,3,$7.97,$0.89,0,"Mar 04, 2022","May 26, 2017",2 yrs 2 mos 17 dys
Customer2799,$23.92,1,$23.92,$2.39,0,"Mar 30, 2023","Dec 23, 2021",9 mos 16 dys
Customer6687,$272.14,2,$136.07,$20.93,0,"Feb 24, 2023","May 14, 2015",1 yr 15 dys
Customer6365,$23.92,3,$7.97,$0.92,0,"May 25, 2022","Jul 19, 2015",2 yrs 1 mo 11 dys
Customer6303,$23.92,1,$23.92,$0.66,0,"Feb 10, 2021","Dec 18, 2018",2 yrs 11 mos 4 dys
Customer4751,$23.92,1,$23.92,$7.97,0,"Oct 28, 2023","Jan 20, 2020",2 mos 17 dys
Customer7601,$23.92,1,$23.92,$2.99,0,"Jun 06, 2023","Dec 22, 2021",7 mos 9 dys
Customer1542,$23.91,1,$23.91,$0.27,0,"Jul 20, 2016","Jul 20, 2016",7 yrs 5 mos 25 dys
Customer4702,$23.91,1,$23.91,$0.80,0,"Jul 19, 2021","Jul 19, 2021",2 yrs 5 mos 26 dys
Customer1392,$23.91,1,$23.91,$3.42,0,"Jul 08, 2023","Feb 22, 2018",6 mos 6 dys
Customer9631,$23.91,1,$23.91,$1.59,0,"Nov 05, 2022","Jul 01, 2020",1 yr 2 mos 10 dys
Customer9187,$23.90,1,$23.90,$2.39,0,"Apr 10, 2023","Apr 10, 2023",9 mos 4 dys
Customer7757,$23.90,1,$23.90,$0.54,0,"Jun 07, 2020","Jun 07, 2020",3 yrs 7 mos 7 dys
Customer3682,$271.49,2,$135.75,$18.10,0,"Nov 29, 2022","Nov 10, 2022",1 yr 2 mos 4 dys
Customer6767,$23.87,2,$11.94,$1.33,0,"Mar 23, 2023","Feb 04, 2019",1 yr 5 mos 11 dys
Customer3297,$23.85,1,$23.85,$0.95,0,"Jan 14, 2022","Jan 14, 2022",2 yrs
Customer3793,$23.83,1,$23.83,$1.49,0,"Oct 10, 2022","Oct 14, 2016",1 yr 3 mos 5 dys
Customer4936,$23.82,1,$23.82,$3.40,0,"Jun 27, 2023","Nov 30, 2016",6 mos 18 dys
Customer6345,$23.81,1,$23.81,$0.28,0,"Nov 25, 2016","Jun 15, 2016",7 yrs 1 mo 20 dys
Customer3098,$23.81,1,$23.81,$0.33,0,"Feb 04, 2018","Sep 27, 2015",5 yrs 11 mos 10 dys
Customer8473,$23.80,2,$11.90,$0.70,0,"May 07, 2022","May 29, 2014",2 yrs 9 mos 5 dys
Customer8637,$23.75,2,$11.88,$0.61,0,"Feb 10, 2021","Jun 09, 2018",3 yrs 2 mos 11 dys
Customer2292,$23.75,1,$23.75,$0.54,0,"May 24, 2020","Dec 08, 2019",3 yrs 7 mos 21 dys
Customer7904,$23.70,2,$11.85,$0.41,0,"Jul 14, 2022","Apr 04, 2019",4 yrs 9 mos 10 dys
Customer5539,$270.80,33,$8.21,$9.03,1,"Jan 11, 2023","Jul 22, 2021",2 yrs 5 mos 24 dys
Customer1539,$23.66,1,$23.66,$0.59,0,"Oct 01, 2020","Mar 25, 2014",3 yrs 3 mos 14 dys
Customer9464,$23.64,1,$23.64,$5.91,0,"Sep 18, 2023","May 09, 2020",3 mos 27 dys
Customer1560,$23.63,1,$23.63,$0.54,0,"May 26, 2020","Oct 20, 2019",3 yrs 7 mos 19 dys
Customer1978,$23.59,1,$23.59,$0.58,0,"Sep 13, 2020","Sep 13, 2020",3 yrs 4 mos 1 dy
Customer3128,$23.59,1,$23.59,$0.62,0,"Dec 12, 2020","Sep 19, 2020",3 yrs 1 mo 2 dys
Customer7974,$23.59,1,$23.59,$0.56,0,"Jul 28, 2020","Jul 28, 2020",3 yrs 5 mos 17 dys
Customer8583,$23.59,1,$23.59,$0.52,0,"Apr 16, 2020","Apr 16, 2020",3 yrs 8 mos 29 dys
Customer7858,$23.59,2,$11.80,$0.26,0,"May 26, 2016","May 17, 2016",7 yrs 7 mos 28 dys
Customer1327,$23.58,3,$7.86,$0.60,0,"May 09, 2022","Nov 12, 2020",3 yrs 2 mos 2 dys
Customer9904,$23.58,1,$23.58,$3.37,0,"Jun 30, 2023","Apr 06, 2023",6 mos 15 dys
Customer2586,$269.14,25,$10.77,$14.17,1,"Jan 03, 2024","Jul 08, 2022",1 yr 6 mos 6 dys
Customer7455,$23.57,1,$23.57,$5.89,0,"Sep 26, 2023","Sep 26, 2023",3 mos 19 dys
Customer3898,$23.57,1,$23.57,$5.89,0,"Oct 01, 2023","Oct 01, 2023",3 mos 14 dys
Customer8753,$23.54,3,$7.85,$0.64,0,"Mar 19, 2021","Dec 30, 2020",3 yrs 1 dy
Customer7993,$23.51,1,$23.51,$0.51,0,"Mar 25, 2020","Mar 25, 2020",3 yrs 9 mos 20 dys
Customer1284,$23.48,1,$23.48,$0.81,0,"Aug 22, 2021","Sep 16, 2019",2 yrs 4 mos 24 dys
Customer5839,$23.48,1,$23.48,$1.24,0,"Jun 28, 2022","Aug 20, 2014",1 yr 6 mos 17 dys
Customer7871,$23.47,1,$23.47,$0.53,0,"Jun 03, 2020","Jun 18, 2013",3 yrs 7 mos 11 dys
Customer3383,$23.47,1,$23.47,$0.25,0,"May 15, 2016","May 15, 2016",7 yrs 8 mos
Customer7171,$23.46,2,$11.73,$1.56,0,"Sep 16, 2023","Jan 07, 2021",1 yr 2 mos 28 dys
Customer9872,$23.42,1,$23.42,$0.23,0,"Jun 22, 2015","Jun 22, 2015",8 yrs 6 mos 23 dys
Customer3347,$268.57,13,$20.66,$5.84,0,"Dec 27, 2023","Jul 13, 2019",3 yrs 8 mos 30 dys
Customer2167,$23.42,2,$11.71,$0.78,0,"Sep 02, 2021","Sep 30, 2016",2 yrs 5 mos 10 dys
Customer3058,$23.38,1,$23.38,$1.95,0,"Jan 19, 2023","Mar 16, 2020",11 mos 26 dys
Customer3941,$23.36,3,$7.79,$1.95,0,"Mar 02, 2023","Apr 14, 2021",11 mos 19 dys
Customer8597,$23.36,1,$23.36,$0.53,0,"May 24, 2020","Dec 06, 2014",3 yrs 7 mos 21 dys
Customer6872,$23.36,1,$23.36,$0.87,0,"Oct 27, 2021","Feb 09, 2019",2 yrs 2 mos 19 dys
Customer3042,$23.36,1,$23.36,$0.50,0,"Feb 17, 2020","Feb 23, 2019",3 yrs 10 mos 28 dys
Customer2928,$23.36,1,$23.36,$0.40,0,"Mar 25, 2019","Jul 11, 2018",4 yrs 9 mos 20 dys
Customer6055,$23.36,1,$23.36,$1.30,0,"Aug 13, 2022","Oct 31, 2019",1 yr 5 mos 1 dy
Customer3969,$23.36,1,$23.36,$0.53,0,"May 19, 2020","Sep 17, 2018",3 yrs 7 mos 27 dys
Customer9804,$23.35,1,$23.35,$1.30,0,"Aug 10, 2022","Sep 11, 2021",1 yr 5 mos 4 dys
Customer2573,$268.17,2,$134.09,$3.89,0,"Jun 14, 2018","May 07, 2018",5 yrs 8 mos 5 dys
Customer4362,$23.35,1,$23.35,$0.56,0,"Aug 04, 2020","Feb 26, 2020",3 yrs 5 mos 10 dys
Customer2171,$23.35,1,$23.35,$0.75,0,"Jun 20, 2021","Aug 01, 2018",2 yrs 6 mos 25 dys
Customer5662,$23.35,2,$11.68,$2.59,0,"Apr 24, 2023","Dec 22, 2020",8 mos 25 dys
Customer7915,$23.34,1,$23.34,$0.71,0,"Apr 24, 2021","Jun 30, 2014",2 yrs 8 mos 21 dys
Customer1632,$23.33,1,$23.33,$0.23,0,"Aug 14, 2015","Jul 20, 2013",8 yrs 5 mos 1 dy
Customer1265,$23.32,1,$23.32,$0.22,0,"May 07, 2015","May 07, 2015",8 yrs 8 mos 7 dys
Customer3670,$23.31,1,$23.31,$0.44,0,"Aug 19, 2019","Sep 22, 2017",4 yrs 4 mos 26 dys
Customer5409,$23.30,1,$23.30,$0.27,0,"Oct 17, 2016","Mar 02, 2016",7 yrs 2 mos 28 dys
Customer6386,$23.25,1,$23.25,$11.63,0,"Nov 21, 2023","Nov 21, 2023",1 mo 24 dys
Customer6430,$23.21,1,$23.21,$4.64,0,"Sep 02, 2023","May 07, 2020",4 mos 13 dys
Customer8688,$267.81,23,$11.64,$6.09,0,"Jan 06, 2024","Jun 10, 2020",3 yrs 7 mos 2 dys
Customer9104,$23.17,2,$11.59,$0.75,0,"Oct 19, 2021","Jul 13, 2021",2 yrs 6 mos 1 dy
Customer8303,$23.15,1,$23.15,$0.54,0,"Jul 06, 2020","May 18, 2017",3 yrs 6 mos 8 dys
Customer4274,$23.14,1,$23.14,$0.55,0,"Jul 21, 2020","Jun 18, 2016",3 yrs 5 mos 24 dys
Customer6433,$23.14,1,$23.14,$0.63,0,"Jan 09, 2021","May 13, 2017",3 yrs 5 dys
Customer8579,$23.13,1,$23.13,$4.63,0,"Aug 25, 2023","Aug 25, 2023",4 mos 20 dys
Customer5136,$23.08,1,$23.08,$0.74,0,"Jul 12, 2021","Jul 12, 2021",2 yrs 6 mos 3 dys
Customer9672,$23.08,1,$23.08,$0.33,0,"Apr 07, 2018","Oct 25, 2015",5 yrs 9 mos 7 dys
Customer6009,$23.07,1,$23.07,$0.28,0,"Mar 19, 2017","Mar 19, 2017",6 yrs 9 mos 26 dys
Customer9925,$23.04,2,$11.52,$0.45,0,"Dec 05, 2019","Sep 21, 2018",4 yrs 2 mos 12 dys
Customer1859,$23.03,1,$23.03,$0.26,0,"Nov 10, 2016","Jun 24, 2016",7 yrs 2 mos 4 dys
Customer2072,"$1,088.02",9,$120.89,$20.92,0,"Mar 10, 2021","Jan 13, 2018",4 yrs 3 mos 21 dys
Customer5651,$267.53,7,$38.22,$6.08,0,"Aug 28, 2021","May 24, 2020",3 yrs 7 mos 21 dys
Customer6390,$23.03,1,$23.03,$4.61,0,"Aug 22, 2023","Mar 16, 2015",4 mos 23 dys
Customer5273,$23.03,1,$23.03,$3.84,0,"Jul 22, 2023","Oct 27, 2020",5 mos 23 dys
Customer2979,$23.02,2,$11.51,$11.51,1,"Dec 07, 2023","May 03, 2023",1 mo 10 dys
Customer6012,$23.01,2,$11.51,$1.77,0,"Apr 01, 2023","Dec 30, 2022",1 yr 15 dys
Customer5316,$23.00,1,$23.00,$0.52,0,"May 19, 2020","May 19, 2020",3 yrs 7 mos 26 dys
Customer3401,$22.98,1,$22.98,$1.53,0,"Nov 04, 2022","Nov 04, 2022",1 yr 2 mos 11 dys
Customer7071,$22.98,1,$22.98,$0.33,0,"Apr 24, 2018","Apr 24, 2018",5 yrs 8 mos 22 dys
Customer8592,$22.97,1,$22.97,$1.04,0,"Apr 10, 2022","Sep 20, 2014",1 yr 9 mos 4 dys
Customer9598,$22.97,1,$22.97,$0.74,0,"Jun 20, 2021","Jul 19, 2013",2 yrs 6 mos 26 dys
Customer8508,$22.96,1,$22.96,$0.51,0,"Apr 24, 2020","Mar 27, 2020",3 yrs 8 mos 21 dys
Customer9326,$267.43,2,$133.72,$11.14,0,"Nov 05, 2022","Mar 19, 2020",1 yr 11 mos 17 dys
Customer9614,$22.96,1,$22.96,$0.26,0,"Oct 29, 2016","Oct 29, 2016",7 yrs 2 mos 16 dys
Customer7776,$22.95,1,$22.95,$2.55,0,"May 07, 2023","May 07, 2023",8 mos 7 dys
Customer1579,$22.92,1,$22.92,$0.62,0,"Dec 29, 2020","Aug 14, 2020",3 yrs 16 dys
Customer8157,$22.92,2,$11.46,$0.56,0,"Aug 31, 2020","Aug 18, 2020",3 yrs 4 mos 27 dys
Customer9485,$22.92,1,$22.92,$0.52,0,"Jun 08, 2020","Jun 08, 2020",3 yrs 7 mos 6 dys
Customer7918,$22.92,1,$22.92,$0.59,0,"Nov 01, 2020","Nov 01, 2020",3 yrs 2 mos 13 dys
Customer5001,$22.92,1,$22.92,$0.34,0,"Jun 13, 2018","Jun 13, 2018",5 yrs 7 mos 2 dys
Customer1966,$22.91,1,$22.91,$0.82,0,"Oct 02, 2021","Jan 31, 2014",2 yrs 3 mos 12 dys
